"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","40.0","8/15/2015","12:12:00","East 2nd & Pedernales","Capital Metro HQ - East 5th at Broadway","5.0"
"Walk Up","348.0","8/15/2015","12:12:00","2nd & Congress","South Congress & James","11.0"
"Walk Up","442.0","8/15/2015","12:12:00","East 2nd & Pedernales","Capital Metro HQ - East 5th at Broadway","5.0"
"Walk Up","693.0","8/15/2015","12:12:00","2nd & Congress","South Congress & James","11.0"
"Walk Up","513.0","8/15/2015","12:12:00","4th & Congress","2nd & Congress","47.0"
"Walk Up","55.0","8/15/2015","12:12:00","4th & Congress","2nd & Congress","46.0"
"Walk Up","407.0","8/15/2015","12:12:00","2nd & Congress","5th & Bowie","16.0"
"Walk Up","539.0","8/15/2015","12:12:00","2nd & Congress","5th & Bowie","15.0"
"Walk Up","40.0","8/15/2015","12:12:00","Capital Metro HQ - East 5th at Broadway","2nd & Congress","30.0"
"Walk Up","442.0","8/15/2015","12:12:00","Capital Metro HQ - East 5th at Broadway","2nd & Congress","30.0"
"Weekender","621.0","8/15/2015","12:12:00","State Capitol @ 14th & Colorado","Lavaca & 6th","0.0"
"Weekender","981.0","8/15/2015","12:12:00","State Capitol @ 14th & Colorado","Lavaca & 6th","0.0"
"Walk Up","220.0","8/15/2015","12:12:00","Barton Springs @ Kinney Ave","Nueces @ 3rd","20.0"
"Walk Up","284.0","8/15/2015","12:12:00","Barton Springs @ Kinney Ave","Nueces @ 3rd","20.0"
"Local365","863.0","8/15/2015","12:12:00","East 11th St. at Victory Grill","Convention Center / 4th St. @ MetroRail","10.0"
"Explorer","95.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","4.0"
"Walk Up","827.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","4.0"
"Explorer","411.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","4.0"
"Walk Up","466.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","0.0"
"Walk Up","647.0","8/15/2015","12:12:00","South Congress & Academy","South Congress & Academy","1.0"
"Walk Up","650.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","4.0"
"Walk Up","466.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","3.0"
"Walk Up","966.0","8/15/2015","12:12:00","Riverside @ S. Lamar","Barton Springs @ Kinney Ave","11.0"
"Walk Up","924.0","8/15/2015","12:12:00","Riverside @ S. Lamar","Barton Springs @ Kinney Ave","11.0"
"Walk Up","925.0","8/15/2015","12:12:00","Riverside @ S. Lamar","Barton Springs @ Kinney Ave","10.0"
"Local365","685.0","8/15/2015","12:12:00","West & 6th St.","Pfluger Bridge @ W 2nd Street","3.0"
"Local30","276.0","8/15/2015","12:12:00","Republic Square @ Guadalupe & 4th St.","17th & Guadalupe","12.0"
"Local365","52.0","8/15/2015","12:12:00","5th & San Marcos","3rd & West","11.0"
"Local365","529.0","8/15/2015","12:12:00","South Congress & Academy","2nd & Congress","6.0"
"Local365","885.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","1.0"
"Local365","890.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","3rd & West","14.0"
"Local365","352.0","8/15/2015","12:12:00","Toomey Rd @ South Lamar","Nueces @ 3rd","8.0"
"Local30","27.0","8/15/2015","12:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","4.0"
"Local365","97.0","8/15/2015","12:12:00","West & 6th St.","City Hall / Lavaca & 2nd","6.0"
"Local365","993.0","8/15/2015","12:12:00","Rainey @ River St","City Hall / Lavaca & 2nd","7.0"
"Local30","27.0","8/15/2015","12:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs @ Kinney Ave","7.0"
"Local30","685.0","8/15/2015","12:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs @ Kinney Ave","9.0"
"Local365","52.0","8/15/2015","12:12:00","3rd & West","4th & Congress","6.0"
"Weekender","393.0","8/15/2015","12:12:00","Capitol Station / Congress & 11th","South Congress & James","16.0"
"Weekender","668.0","8/15/2015","12:12:00","Capitol Station / Congress & 11th","South Congress & James","16.0"
"Walk Up","529.0","8/15/2015","12:12:00","2nd & Congress","San Jacinto & 8th Street","6.0"
"Walk Up","878.0","8/15/2015","12:12:00","City Hall / Lavaca & 2nd","Capitol Station / Congress & 11th","13.0"
"Walk Up","40.0","8/15/2015","12:12:00","2nd & Congress","San Jacinto & 8th Street","5.0"
"Walk Up","106.0","8/15/2015","12:12:00","City Hall / Lavaca & 2nd","Capitol Station / Congress & 11th","12.0"
"Walk Up","64.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","15.0"
"Walk Up","478.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","16.0"
"Walk Up","709.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","15.0"
"Walk Up","37.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","14.0"
"Walk Up","140.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","15.0"
"Walk Up","422.0","8/15/2015","12:12:00","State Capitol @ 14th & Colorado","Bullock Museum @ Congress & MLK","6.0"
"Walk Up","861.0","8/15/2015","12:12:00","State Capitol @ 14th & Colorado","Bullock Museum @ Congress & MLK","6.0"
"Walk Up","898.0","8/15/2015","12:12:00","2nd & Congress","Riverside @ S. Lamar","14.0"
"Walk Up","52.0","8/15/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","40.0"
"Walk Up","547.0","8/15/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","38.0"
"Walk Up","299.0","8/15/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","37.0"
"Walk Up","157.0","8/15/2015","12:12:00","2nd & Congress","West & 6th St.","12.0"
"Walk Up","881.0","8/15/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","28.0"
"Walk Up","911.0","8/15/2015","12:12:00","2nd & Congress","West & 6th St.","12.0"
"Walk Up","712.0","8/15/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","36.0"
"Walk Up","247.0","8/15/2015","12:12:00","Barton Springs Pool","2nd & Congress","19.0"
"Walk Up","751.0","8/15/2015","12:12:00","City Hall / Lavaca & 2nd","Bullock Museum @ Congress & MLK","20.0"
"Walk Up","219.0","8/15/2015","13:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","957.0","8/15/2015","13:12:00","Bullock Museum @ Congress & MLK","2nd & Congress","392.0"
"Walk Up","993.0","8/15/2015","13:12:00","City Hall / Lavaca & 2nd","Bullock Museum @ Congress & MLK","19.0"
"Walk Up","417.0","8/15/2015","13:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","27.0"
"Walk Up","422.0","8/15/2015","13:12:00","Bullock Museum @ Congress & MLK","2nd & Congress","391.0"
"Walk Up","64.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","1.0"
"Walk Up","407.0","8/15/2015","13:12:00","5th & Bowie","City Hall / Lavaca & 2nd","21.0"
"Walk Up","478.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Walk Up","37.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","64.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","414.0","8/15/2015","13:12:00","5th & Bowie","City Hall / Lavaca & 2nd","20.0"
"Walk Up","709.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","898.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","26.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","15.0"
"Local365","647.0","8/15/2015","13:12:00","South Congress & Academy","2nd & Congress","5.0"
"Walk Up","371.0","8/15/2015","13:12:00","Barton Springs @ Kinney Ave","Barton Springs @ Kinney Ave","0.0"
"Walk Up","223.0","8/15/2015","13:12:00","Barton Springs @ Kinney Ave","Barton Springs @ Kinney Ave","29.0"
"Walk Up","650.0","8/15/2015","13:12:00","Barton Springs @ Kinney Ave","Barton Springs @ Kinney Ave","29.0"
"Walk Up","221.0","8/15/2015","13:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","1.0"
"Walk Up","247.0","8/15/2015","13:12:00","2nd & Congress","Pfluger Bridge @ W 2nd Street","8.0"
"Local30","663.0","8/15/2015","13:12:00","5th & San Marcos","4th & Congress","8.0"
"Walk Up","221.0","8/15/2015","13:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Republic Square @ Guadalupe & 4th St.","16.0"
"Walk Up","958.0","8/15/2015","13:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Republic Square @ Guadalupe & 4th St.","15.0"
"Walk Up","101.0","8/15/2015","13:12:00","City Hall / Lavaca & 2nd","South Congress & Academy","26.0"
"Local365","373.0","8/15/2015","13:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","20.0"
"Walk Up","503.0","8/15/2015","13:12:00","City Hall / Lavaca & 2nd","South Congress & Academy","26.0"
"Local365","896.0","8/15/2015","13:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","20.0"
"Walk Up","188.0","8/15/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs Pool","5.0"
"Walk Up","229.0","8/15/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs Pool","5.0"
"Weekender","49.0","8/15/2015","13:12:00","Lavaca & 6th","Convention Center / 4th St. @ MetroRail","10.0"
"Local30","298.0","8/15/2015","13:12:00","5th & San Marcos","5th & San Marcos","7.0"
"Weekender","621.0","8/15/2015","13:12:00","Lavaca & 6th","Convention Center / 4th St. @ MetroRail","10.0"
"Walk Up","183.0","8/15/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","Barton Springs @ Kinney Ave","18.0"
"Walk Up","984.0","8/15/2015","13:12:00","West & 6th St.","UT West Mall @ Guadalupe","19.0"
"Walk Up","95.0","8/15/2015","13:12:00","West & 6th St.","UT West Mall @ Guadalupe","19.0"
"Walk Up","453.0","8/15/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","Riverside @ S. Lamar","28.0"
"Walk Up","19.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","32.0"
"Walk Up","287.0","8/15/2015","13:12:00","Lavaca & 6th","Lavaca & 6th","0.0"
"Explorer","153.0","8/15/2015","13:12:00","South Congress & James","South Congress & James","1.0"
"Walk Up","980.0","8/15/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","31.0"
"Explorer","153.0","8/15/2015","13:12:00","South Congress & James","Palmer Auditorium","17.0"
"Walk Up","241.0","8/15/2015","13:12:00","Nueces @ 3rd","Toomey Rd @ South Lamar","27.0"
"Walk Up","287.0","8/15/2015","13:12:00","Lavaca & 6th","West & 6th St.","0.0"
"Explorer","393.0","8/15/2015","13:12:00","South Congress & James","Palmer Auditorium","17.0"
"Walk Up","169.0","8/15/2015","13:12:00","Nueces @ 3rd","Toomey Rd @ South Lamar","26.0"
"Local30","299.0","8/15/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","10.0"
"Local30","563.0","8/15/2015","13:12:00","5th & San Marcos","City Hall / Lavaca & 2nd","41.0"
"Walk Up","214.0","8/15/2015","13:12:00","San Jacinto & 8th Street","West & 6th St.","7.0"
"Walk Up","661.0","8/15/2015","13:12:00","San Jacinto & 8th Street","West & 6th St.","0.0"
"Walk Up","800.0","8/15/2015","13:12:00","5th & Bowie","Republic Square @ Guadalupe & 4th St.","6.0"
"Walk Up","157.0","8/15/2015","13:12:00","West & 6th St.","West & 6th St.","0.0"
"Walk Up","661.0","8/15/2015","13:12:00","West & 6th St.","West & 6th St.","0.0"
"Walk Up","320.0","8/15/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","Republic Square @ Guadalupe & 4th St.","47.0"
"Walk Up","800.0","8/15/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","Republic Square @ Guadalupe & 4th St.","46.0"
"Walk Up","68.0","8/15/2015","14:12:00","ACC - Rio Grande & 12th","4th & Congress","9.0"
"Walk Up","157.0","8/15/2015","14:12:00","West & 6th St.","West & 6th St.","0.0"
"Walk Up","260.0","8/15/2015","14:12:00","Davis at Rainey Street","Zilker Park at Barton Springs & William Barton Drive","34.0"
"Local365","468.0","8/15/2015","14:12:00","ACC - Rio Grande & 12th","4th & Congress","9.0"
"Walk Up","442.0","8/15/2015","14:12:00","2nd & Congress","Barton Springs Pool","33.0"
"Walk Up","747.0","8/15/2015","14:12:00","Davis at Rainey Street","Zilker Park at Barton Springs & William Barton Drive","32.0"
"Local30","866.0","8/15/2015","14:12:00","Convention Center / 3rd & Trinity","5th & San Marcos","8.0"
"Explorer","369.0","8/15/2015","14:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","5.0"
"Explorer","551.0","8/15/2015","14:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","4.0"
"Local365","200.0","8/15/2015","14:12:00","East 4th & Chicon","Convention Center / 4th St. @ MetroRail","10.0"
"Explorer","188.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","33.0"
"Explorer","540.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","13.0"
"Walk Up","201.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","12.0"
"Walk Up","370.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","12.0"
"Walk Up","843.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs Pool","0.0"
"Walk Up","230.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","12.0"
"Walk Up","843.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","12.0"
"Walk Up","897.0","8/15/2015","14:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","12.0"
"Walk Up","898.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","32.0"
"Walk Up","460.0","8/15/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Trinity & 6th Street","17.0"
"Walk Up","893.0","8/15/2015","14:12:00","Guadalupe & 21st","Guadalupe & 21st","70.0"
"Walk Up","483.0","8/15/2015","14:12:00","Guadalupe & 21st","Guadalupe & 21st","69.0"
"Walk Up","52.0","8/15/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Trinity & 6th Street","15.0"
"Walk Up","54.0","8/15/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Trinity & 6th Street","15.0"
"Walk Up","478.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","29.0"
"Walk Up","877.0","8/15/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Trinity & 6th Street","15.0"
"Walk Up","961.0","8/15/2015","14:12:00","Guadalupe & 21st","Guadalupe & 21st","68.0"
"Walk Up","26.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","4th & Congress","32.0"
"Walk Up","37.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","29.0"
"Walk Up","219.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","4th & Congress","32.0"
"Walk Up","254.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","28.0"
"Walk Up","445.0","8/15/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Trinity & 6th Street","14.0"
"Local365","183.0","8/15/2015","14:12:00","Barton Springs @ Kinney Ave","Nueces @ 3rd","5.0"
"Local30","299.0","8/15/2015","14:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","9.0"
"Weekender","197.0","8/15/2015","14:12:00","South Congress & James","17th & Guadalupe","28.0"
"Walk Up","302.0","8/15/2015","14:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","13.0"
"Weekender","668.0","8/15/2015","14:12:00","South Congress & James","17th & Guadalupe","28.0"
"Walk Up","89.0","8/15/2015","14:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","13.0"
"Walk Up","158.0","8/15/2015","14:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","13.0"
"Walk Up","182.0","8/15/2015","14:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","12.0"
"Local30","575.0","8/15/2015","14:12:00","4th & Congress","5th & San Marcos","6.0"
"Explorer","97.0","8/15/2015","14:12:00","City Hall / Lavaca & 2nd","Trinity & 6th Street","20.0"
"Local365","202.0","8/15/2015","14:12:00","Rainey St @ Cummings","Trinity & 6th Street","10.0"
"Explorer","369.0","8/15/2015","14:12:00","City Hall / Lavaca & 2nd","Trinity & 6th Street","20.0"
"Walk Up","751.0","8/15/2015","14:12:00","Bullock Museum @ Congress & MLK","2nd & Congress","10.0"
"Walk Up","861.0","8/15/2015","14:12:00","Bullock Museum @ Congress & MLK","2nd & Congress","10.0"
"Walk Up","896.0","8/15/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","70.0"
"Walk Up","19.0","8/15/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","70.0"
"Walk Up","152.0","8/15/2015","14:12:00","5th & Bowie","Barton Springs @ Kinney Ave","16.0"
"Walk Up","453.0","8/15/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","70.0"
"Walk Up","745.0","8/15/2015","14:12:00","5th & Bowie","Barton Springs @ Kinney Ave","16.0"
"Explorer","29.0","8/15/2015","14:12:00","5th & San Marcos","5th & San Marcos","3.0"
"Walk Up","72.0","8/15/2015","14:12:00","Trinity & 6th Street","Republic Square @ Guadalupe & 4th St.","17.0"
"Local30","373.0","8/15/2015","14:12:00","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","8.0"
"Walk Up","417.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","34.0"
"Walk Up","660.0","8/15/2015","14:12:00","Riverside @ S. Lamar","Trinity & 6th Street","13.0"
"Walk Up","823.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","34.0"
"Explorer","866.0","8/15/2015","14:12:00","5th & San Marcos","Zilker Park at Barton Springs & William Barton Drive","33.0"
"Walk Up","409.0","8/15/2015","14:12:00","Trinity & 6th Street","Republic Square @ Guadalupe & 4th St.","15.0"
"Local30","575.0","8/15/2015","14:12:00","5th & San Marcos","East 4th & Chicon","0.0"
"Explorer","298.0","8/15/2015","14:12:00","5th & San Marcos","Zilker Park at Barton Springs & William Barton Drive","31.0"
"Walk Up","260.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","UT West Mall @ Guadalupe","28.0"
"Walk Up","275.0","8/15/2015","14:12:00","8th & Congress","Capitol Station / Congress & 11th","4.0"
"Walk Up","397.0","8/15/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","UT West Mall @ Guadalupe","28.0"
"Walk Up","446.0","8/15/2015","14:12:00","8th & Congress","Capitol Station / Congress & 11th","4.0"
"Local365","263.0","8/15/2015","14:12:00","Nueces @ 3rd","5th & Bowie","3.0"
"Local365","910.0","8/15/2015","14:12:00","Nueces @ 3rd","5th & Bowie","3.0"
"Local365","890.0","8/15/2015","14:12:00","3rd & West","San Jacinto & 8th Street","11.0"
"Local365","425.0","8/15/2015","14:12:00","Convention Center / 4th St. @ MetroRail","San Jacinto & 8th Street","10.0"
"Walk Up","751.0","8/15/2015","14:12:00","2nd & Congress","4th & Congress","3.0"
"Walk Up","321.0","8/15/2015","14:12:00","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","32.0"
"Walk Up","852.0","8/15/2015","14:12:00","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","31.0"
"Walk Up","863.0","8/15/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Riverside @ S. Lamar","36.0"
"Walk Up","386.0","8/15/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","0.0"
"Walk Up","386.0","8/15/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Riverside @ S. Lamar","34.0"
"Walk Up","854.0","8/15/2015","14:12:00","South Congress & James","South Congress & James","62.0"
"Walk Up","400.0","8/15/2015","14:12:00","Capitol Station / Congress & 11th","UT West Mall @ Guadalupe","24.0"
"Walk Up","446.0","8/15/2015","14:12:00","Capitol Station / Congress & 11th","UT West Mall @ Guadalupe","26.0"
"Local365","548.0","8/15/2015","14:12:00","East 6th & Pedernales St.","East 6th & Pedernales St.","19.0"
"Walk Up","746.0","8/15/2015","14:12:00","South Congress & James","South Congress & James","60.0"
"Walk Up","185.0","8/15/2015","14:12:00","Rainey St @ Cummings","Rainey St @ Cummings","87.0"
"Walk Up","685.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Barton Springs Pool","11.0"
"Walk Up","843.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Barton Springs Pool","11.0"
"Walk Up","169.0","8/15/2015","15:12:00","Toomey Rd @ South Lamar","11th & San Jacinto","541.0"
"Walk Up","473.0","8/15/2015","15:12:00","Toomey Rd @ South Lamar","11th & San Jacinto","27.0"
"Walk Up","86.0","8/15/2015","15:12:00","Rainey @ River St","Rainey St @ Cummings","77.0"
"Walk Up","88.0","8/15/2015","15:12:00","Rainey @ River St","Rainey St @ Cummings","69.0"
"Local365","789.0","8/15/2015","15:12:00","5th & Bowie","Toomey Rd @ South Lamar","8.0"
"Local365","910.0","8/15/2015","15:12:00","5th & Bowie","Toomey Rd @ South Lamar","7.0"
"Walk Up","60.0","8/15/2015","15:12:00","Rainey @ River St","Rainey St @ Cummings","68.0"
"Walk Up","102.0","8/15/2015","15:12:00","Rainey @ River St","Rainey St @ Cummings","69.0"
"Local365","965.0","8/15/2015","15:12:00","City Hall / Lavaca & 2nd","Rainey @ River St","7.0"
"Walk Up","79.0","8/15/2015","15:12:00","Lavaca & 6th","Lavaca & 6th","0.0"
"Walk Up","263.0","8/15/2015","15:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","14.0"
"Walk Up","539.0","8/15/2015","15:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","14.0"
"Local365","839.0","8/15/2015","15:12:00","Lavaca & 6th","ACC - Rio Grande & 12th","7.0"
"Walk Up","452.0","8/15/2015","15:12:00","Rainey St @ Cummings","Rainey St @ Cummings","72.0"
"Walk Up","981.0","8/15/2015","15:12:00","Lavaca & 6th","ACC - Rio Grande & 12th","6.0"
"Walk Up","132.0","8/15/2015","15:12:00","Rainey St @ Cummings","Rainey St @ Cummings","71.0"
"Walk Up","193.0","8/15/2015","15:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","Convention Center / 3rd & Trinity","394.0"
"Walk Up","966.0","8/15/2015","15:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","San Jacinto & 8th Street","394.0"
"Walk Up","273.0","8/15/2015","15:12:00","UT West Mall @ Guadalupe","2nd & Congress","26.0"
"Walk Up","822.0","8/15/2015","15:12:00","UT West Mall @ Guadalupe","2nd & Congress","25.0"
"Walk Up","852.0","8/15/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Long Center @ South 1st & Riverside","16.0"
"Walk Up","976.0","8/15/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Long Center @ South 1st & Riverside","16.0"
"Local30","800.0","8/15/2015","15:12:00","Republic Square @ Guadalupe & 4th St.","5th & San Marcos","11.0"
"Walk Up","107.0","8/15/2015","15:12:00","South Congress & Elizabeth","8th & Congress","30.0"
"Walk Up","412.0","8/15/2015","15:12:00","South Congress & Elizabeth","8th & Congress","30.0"
"Walk Up","106.0","8/15/2015","15:12:00","Capitol Station / Congress & 11th","Barton Springs @ Kinney Ave","17.0"
"Walk Up","191.0","8/15/2015","15:12:00","Capitol Station / Congress & 11th","Barton Springs @ Kinney Ave","18.0"
"Walk Up","260.0","8/15/2015","15:12:00","UT West Mall @ Guadalupe","5th & Bowie","20.0"
"Walk Up","397.0","8/15/2015","15:12:00","UT West Mall @ Guadalupe","5th & Bowie","19.0"
"Walk Up","386.0","8/15/2015","15:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","18.0"
"Walk Up","863.0","8/15/2015","15:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","18.0"
"Local365","367.0","8/15/2015","15:12:00","Barton Springs & Riverside","Barton Springs @ Kinney Ave","9.0"
"Local365","371.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","4th & Congress","12.0"
"Walk Up","852.0","8/15/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","14.0"
"Walk Up","434.0","8/15/2015","15:12:00","Long Center @ South 1st & Riverside","South Congress & Academy","13.0"
"Explorer","326.0","8/15/2015","15:12:00","Trinity & 6th Street","East 6th & Pedernales St.","15.0"
"Explorer","369.0","8/15/2015","15:12:00","Trinity & 6th Street","East 6th & Pedernales St.","15.0"
"Walk Up","37.0","8/15/2015","15:12:00","2nd & Congress","Rainey St @ Cummings","25.0"
"Walk Up","89.0","8/15/2015","15:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","12.0"
"Walk Up","158.0","8/15/2015","15:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","12.0"
"Walk Up","302.0","8/15/2015","15:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","12.0"
"Walk Up","551.0","8/15/2015","15:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","12.0"
"Walk Up","861.0","8/15/2015","15:12:00","2nd & Congress","Rainey St @ Cummings","26.0"
"Local30","321.0","8/15/2015","15:12:00","Pfluger Bridge @ W 2nd Street","5th & San Marcos","16.0"
"Walk Up","829.0","8/15/2015","15:12:00","Plaza Saltillo","South Congress & Academy","22.0"
"Explorer","223.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","27.0"
"Walk Up","260.0","8/15/2015","15:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","367.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","27.0"
"Walk Up","864.0","8/15/2015","15:12:00","Plaza Saltillo","South Congress & Academy","21.0"
"Explorer","106.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","26.0"
"Walk Up","397.0","8/15/2015","15:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","22.0"
"Walk Up","509.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","26.0"
"Walk Up","827.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","26.0"
"Walk Up","191.0","8/15/2015","15:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","25.0"
